_,jaccard
all_pairs,0.3717948717948718
all_pairs,0.3717948717948718
all_pairs,0.3670886075949367
all_pairs,0.3815789473684211
all_pairs,0.3625
all_pairs,0.3717948717948718
all_pairs,0.3625
all_pairs,0.3815789473684211
all_pairs,1.0
all_pairs,1.0
all_pairs,0.3717948717948718
all_pairs,0.3815789473684211
all_pairs,0.11627906976744186
all_pairs,0.8666666666666667
all_pairs,0.8666666666666667
all_pairs,0.3717948717948718
all_pairs,0.3717948717948718
all_pairs,0.3717948717948718
all_pairs,0.3670886075949367
all_pairs,0.3815789473684211
all_pairs,0.3625
all_pairs,0.3717948717948718
all_pairs,0.3625
all_pairs,0.3815789473684211
all_pairs,1.0
all_pairs,0.3717948717948718
all_pairs,0.3815789473684211
all_pairs,0.11627906976744186
all_pairs,0.8666666666666667
all_pairs,0.8666666666666667
all_pairs,0.3717948717948718
all_pairs,0.3717948717948718
all_pairs,0.3717948717948718
all_pairs,0.3670886075949367
all_pairs,0.3815789473684211
all_pairs,0.3625
all_pairs,0.3717948717948718
all_pairs,0.3625
all_pairs,0.3815789473684211
all_pairs,0.3717948717948718
all_pairs,0.3815789473684211
all_pairs,0.11627906976744186
all_pairs,0.8666666666666667
all_pairs,0.8666666666666667
all_pairs,0.3717948717948718
all_pairs,0.3717948717948718
all_pairs,0.3717948717948718
all_pairs,0.3670886075949367
all_pairs,0.3815789473684211
all_pairs,0.3625
all_pairs,0.3717948717948718
all_pairs,0.3625
all_pairs,0.3815789473684211
all_pairs,0.9743589743589743
all_pairs,0.18292682926829268
all_pairs,0.34615384615384615
all_pairs,0.34615384615384615
all_pairs,0.95
all_pairs,0.95
all_pairs,1.0
all_pairs,0.9873417721518988
all_pairs,0.9743589743589743
all_pairs,0.975
all_pairs,0.95
all_pairs,0.975
all_pairs,0.9743589743589743
all_pairs,0.1875
all_pairs,0.35526315789473684
all_pairs,0.35526315789473684
all_pairs,0.9743589743589743
all_pairs,0.9743589743589743
all_pairs,0.9743589743589743
all_pairs,0.9620253164556962
all_pairs,1.0
all_pairs,0.95
all_pairs,0.9743589743589743
all_pairs,0.95
all_pairs,1.0
all_pairs,0.09523809523809523
all_pairs,0.09523809523809523
all_pairs,0.18292682926829268
all_pairs,0.18292682926829268
all_pairs,0.18292682926829268
all_pairs,0.1951219512195122
all_pairs,0.1875
all_pairs,0.17857142857142858
all_pairs,0.18292682926829268
all_pairs,0.17857142857142858
all_pairs,0.1875
all_pairs,1.0
all_pairs,0.34615384615384615
all_pairs,0.34615384615384615
all_pairs,0.34615384615384615
all_pairs,0.34177215189873417
all_pairs,0.35526315789473684
all_pairs,0.3375
all_pairs,0.34615384615384615
all_pairs,0.3375
all_pairs,0.35526315789473684
all_pairs,0.34615384615384615
all_pairs,0.34615384615384615
all_pairs,0.34615384615384615
all_pairs,0.34177215189873417
all_pairs,0.35526315789473684
all_pairs,0.3375
all_pairs,0.34615384615384615
all_pairs,0.3375
all_pairs,0.35526315789473684
all_pairs,1.0
all_pairs,0.95
all_pairs,0.9382716049382716
all_pairs,0.9743589743589743
all_pairs,0.926829268292683
all_pairs,0.95
all_pairs,0.926829268292683
all_pairs,0.9743589743589743
all_pairs,0.95
all_pairs,0.9382716049382716
all_pairs,0.9743589743589743
all_pairs,0.926829268292683
all_pairs,0.95
all_pairs,0.926829268292683
all_pairs,0.9743589743589743
all_pairs,0.9873417721518988
all_pairs,0.9743589743589743
all_pairs,0.975
all_pairs,0.95
all_pairs,0.975
all_pairs,0.9743589743589743
all_pairs,0.9620253164556962
all_pairs,0.9629629629629629
all_pairs,0.9382716049382716
all_pairs,0.9629629629629629
all_pairs,0.9620253164556962
all_pairs,0.95
all_pairs,0.9743589743589743
all_pairs,0.95
all_pairs,1.0
all_pairs,0.975
all_pairs,1.0
all_pairs,0.95
all_pairs,0.975
all_pairs,0.9743589743589743
all_pairs,0.95
